State,Month_Year,aggravated_assault_count,homicide_count,rape_count,robbery_count,Month,Year,population_count,violent_crime_count,aggravated_assault_rate,homicide_rate,rape_rate,robbery_rate,violent_crime_rate
Michigan,04-1990,3535,77,567,1556,04,1990,9311319,5735,37.964546161505154,0.8269505104486271,6.089362849667163,16.710844081273557,61.591703602894505
Michigan,05-1990,3925,90,640,1591,05,1990,9311319,6246,42.15299679884235,0.9665655316932006,6.8733548920405365,17.086730676932024,67.0796478995081
Michigan,06-1990,4240,77,624,1659,06,1990,9311319,6600,45.53597615976856,0.8269505104486271,6.701521019739523,17.81702463421133,70.88147232416804
Michigan,07-1990,4586,76,677,1843,07,1990,9311319,7182,49.25188364827797,0.8162108934298138,7.27072072173663,19.793114165672986,77.1319294291174
Michigan,08-1990,4103,82,688,1973,08,1990,9311319,6846,44.06464862819113,0.8806485955426937,7.388856508943577,21.189264378118718,73.52341811079611
Michigan,09-1990,3723,90,560,1913,09,1990,9311319,6286,39.98359416104206,0.9665655316932006,6.01418553053547,20.544887356989918,67.50923258026064
Michigan,10-1990,3430,81,600,2020,10,1990,9311319,6131,36.83688637452975,0.8699089785238805,6.443770211288004,21.694026378002945,65.84459194234458
Michigan,11-1990,3069,69,525,1773,11,1990,9311319,5436,32.95988463073814,0.7410335742981204,5.638298934877002,19.04134097435605,58.380558114269306
Michigan,12-1990,2978,75,506,2163,12,1990,9311319,5722,31.982579482026125,0.8054712764110005,5.434246211519549,23.22979161169325,61.452088581649924
Michigan,01-1991,2901,68,543,1823,01,1991,9400446,5335,30.86023790786097,0.7233699337244212,5.776321676652363,19.39269689970029,56.752626417938046
Michigan,02-1991,2692,71,548,1544,02,1991,9400446,4855,28.636939140972675,0.7552833131534398,5.829510642367394,16.424752612801562,51.646485709295064
Michigan,03-1991,3310,79,555,1692,03,1991,9400446,5636,35.211095303350504,0.8403856582974892,5.903975194368438,17.99914599796648,59.95460215398291
Michigan,04-1991,3489,75,573,1633,04,1991,9400446,5770,37.11526027594861,0.7978344857254646,6.095455470942548,17.371516202529115,61.380066435145736
Michigan,05-1991,4190,94,660,1776,05,1991,9400446,6720,44.57235326919595,0.9999525554425822,7.020943474384088,18.892720621979,71.48596992100163
Michigan,06-1991,4349,83,699,1667,06,1991,9400446,6798,46.26376237893393,0.882936830869514,7.43581740696133,17.733201169391325,72.31571778615611
Michigan,07-1991,4736,94,655,2167,07,1991,9400446,7652,50.38058832527733,0.9999525554425822,6.967754508669056,23.05209774089442,81.40039313028339
Michigan,08-1991,4469,99,737,2187,08,1991,9400446,7492,47.54029755609468,1.0531415211576132,7.8400535463955645,23.264853603754545,79.6983462274024
Michigan,09-1991,3852,96,702,1966,09,1991,9400446,6616,40.97677918685986,1.0212281417285944,7.467730786390348,20.913901319150177,70.37963943412898
Michigan,10-1991,3586,64,660,2115,10,1991,9400446,6425,38.14712621082021,0.6808187611523964,7.020943474384088,22.4989324974581,68.3478209438148
Michigan,11-1991,3049,74,542,1936,11,1991,9400446,5601,32.43463129302589,0.7871966925824583,5.7656838835093565,20.59476752485999,59.582279393977686
Michigan,12-1991,2758,107,408,2069,12,1991,9400446,5342,29.339033488411083,1.1382438663016627,4.340219602346527,22.009594012879816,56.827090969939086
Michigan,01-1992,3034,90,558,1848,01,1992,9479065,5530,32.00737625493654,0.9494607326777482,5.886656542602039,19.495593710983098,58.33908724119942
Michigan,02-1992,2996,85,585,1683,02,1992,9479065,5349,31.606492834472597,0.8967129141956511,6.171494762405364,17.754915701073894,56.4296162121475
Michigan,03-1992,3351,88,652,1758,03,1992,9479065,5849,35.35158794670149,0.9283616052849093,6.878315530065466,18.54613297830535,61.704398060357214
Michigan,04-1992,3730,84,632,1598,04,1992,9479065,6044,39.349872587644455,0.8861633504992318,6.667324256137078,16.85820278687824,63.761562981159
Michigan,05-1992,4299,80,662,1750,05,1992,9479065,6791,45.35257433090711,0.8439650957135542,6.983811167029659,18.461736468733992,71.64208706238432
Michigan,06-1992,4019,68,639,1543,06,1992,9479065,6269,42.39869649590967,0.717370331356521,6.741171202012013,16.277976783575173,66.13521481285338
Michigan,07-1992,3885,73,706,1578,07,1992,9479065,6242,40.985054960589466,0.7701181498386179,7.447991969672114,16.647211512949852,65.85037659305006
Michigan,08-1992,4078,74,733,1700,08,1992,9479065,6585,43.02112075399842,0.7806677135350374,7.732830189475438,17.934258283913024,69.46887694092192
Michigan,09-1992,3487,74,625,1737,09,1992,9479065,5923,36.78632860941453,0.7806677135350374,6.593477310262141,18.32459214068054,62.48506577389226
Michigan,10-1992,3576,55,589,1781,10,1992,9479065,6001,37.72523977839587,0.5802260033030684,6.213693017191042,18.788772943322996,63.30793174221297
Michigan,11-1992,3263,76,588,1895,11,1992,9479065,5822,34.42322634141659,0.8017668409278763,6.203143453494622,19.99142320471481,61.4195598405539
Michigan,12-1992,3067,90,480,1859,12,1992,9479065,5496,32.355511856918376,0.9494607326777482,5.063790574281324,19.611638911643713,57.98040207552116
Michigan,01-1993,3299,90,0,2050,01,1993,9540114,5439,34.58029956455447,0.9433849532615647,0,21.4882128242912,57.01189734210724
Michigan,02-1993,2641,57,0,1440,02,1993,9540114,4138,27.683107350708806,0.5974771370656576,0,15.094159252185035,43.3747437399595
Michigan,03-1993,3343,74,0,1680,03,1993,9540114,5097,35.041509986149016,0.7756720726817311,0,17.609852460882543,53.42703451971329
Michigan,04-1993,3671,79,0,1616,04,1993,9540114,5366,38.4796240380356,0.8280823478629291,0,16.939000938563208,56.24670732446174
Michigan,05-1993,4037,59,0,1573,05,1993,9540114,5669,42.3160561812993,0.618441247138137,0,16.488272572004902,59.42277000044235
Michigan,06-1993,3985,79,0,1758,06,1993,9540114,5822,41.77098931941484,0.8280823478629291,0,18.427452753709233,61.026524420987
Michigan,07-1993,4500,88,0,1978,07,1993,9540114,6566,47.16924766307824,0.9224208431890856,0,20.733504861681944,68.82517336794926
Michigan,08-1993,4519,87,0,1921,08,1993,9540114,6527,47.36840670876679,0.9119387881528459,0,20.136027724616287,68.41637322153593
Michigan,09-1993,3522,72,0,1902,09,1993,9540114,5496,36.9177978376359,0.7547079626092519,0,19.936868678927738,57.60937447917289
Michigan,10-1993,3821,96,0,2112,10,1993,9540114,6029,40.051932293471545,1.0062772834790024,0,22.138100236538055,63.1963098134886
Michigan,11-1993,3344,66,0,2115,11,1993,9540114,5525,35.05199204118525,0.6918156323918142,0,22.169546401646773,57.913354075223836
Michigan,12-1993,2898,76,0,2112,12,1993,9540114,5086,30.37699549502239,0.7966361827542103,0,22.138100236538055,53.311731914314656
Michigan,01-1994,2720,79,450,1624,01,1994,9597737,4873,28.34001390119358,0.8231106978655489,4.688605241006291,16.920655358653818,50.772385198719235
Michigan,02-1994,2590,68,486,1556,02,1994,9597737,4700,26.985527942680655,0.7085003475298396,5.063693660286795,16.212155011123976,48.96987696162127
Michigan,03-1994,3320,80,541,1818,03,1994,9597737,5759,34.59148755586864,0.8335298206233408,5.636745411965341,18.941965173665416,60.00372796212274
Michigan,04-1994,3540,70,528,1749,04,1994,9597737,5887,36.883694562582825,0.729338593045423,5.501296816114048,18.223045703377785,61.337375675120086
Michigan,05-1994,3714,75,536,1686,05,1994,9597737,6011,38.69662192243859,0.7814342068343819,5.5846497981763825,17.566640969636907,62.62934689708626
Michigan,06-1994,3647,68,608,1767,06,1994,9597737,6090,37.99854069766654,0.7085003475298396,6.3348266367373895,18.41058991301804,63.45245759495182
Michigan,07-1994,3974,74,563,1840,07,1994,9597737,6451,41.405593839464444,0.77101508407659,5.865966112636761,19.171185874336835,67.21376091051464
Michigan,08-1994,3642,91,534,1783,08,1994,9597737,6050,37.946445083877585,0.9481401709590501,5.563811552660799,18.577295877142706,63.03569268464014
Michigan,09-1994,3703,63,556,1752,09,1994,9597737,6074,38.582011572102886,0.6564047337408808,5.793032253332218,18.25430307165116,63.28575163082714
Michigan,10-1994,3838,79,544,2045,10,1994,9597737,6506,39.98859314440477,0.8231106978655489,5.668002780238717,21.307106039684147,67.78681266219319
Michigan,11-1994,3110,61,465,1658,11,1994,9597737,5294,32.40347177673237,0.6355664882252973,4.844892082373168,17.274905532418735,55.158835879749574
Michigan,12-1994,2924,85,425,1722,12,1994,9597737,5156,30.465514943783102,0.8856254344122994,4.428127172061497,17.94172938891741,53.720996939174306
Michigan,01-1995,3126,67,453,1596,01,1995,9676211,5242,32.30603383907193,0.6924197911765256,4.681584558253226,16.494059503249776,54.17409769175145
Michigan,02-1995,2581,54,380,1276,02,1995,9676211,4291,26.67366389591959,0.5580696824407818,3.9271570245832796,13.186979903600696,44.34587050654435
Michigan,03-1995,3246,58,481,1318,03,1995,9676211,5103,33.546188688940326,0.5994081774363953,4.97095402322252,13.621034101054638,52.737584990653886
Michigan,04-1995,3252,59,448,1275,04,1995,9676211,5034,33.60819643143375,0.6097428011852987,4.629911439508708,13.176645279851794,52.02449595197955
Michigan,05-1995,3698,73,462,1347,05,1995,9676211,5580,38.21743862344466,0.7544275336699457,4.774596171993356,13.920738189772836,57.66720051888079
Michigan,06-1995,3932,70,449,1461,06,1995,9676211,5912,40.63574058068804,0.7234236624232357,4.640246063257612,15.098885297147818,61.09829560351671
Michigan,07-1995,3699,94,542,1452,07,1995,9676211,5787,38.22777324719356,0.9714546323969164,5.601366071905625,15.005873683407689,59.80646763490379
Michigan,08-1995,3633,69,592,1397,08,1995,9676211,5691,37.54568807976593,0.7130890386743324,6.118097259350794,14.437469377218004,58.81434375500906
Michigan,09-1995,3342,75,467,1493,09,1995,9676211,5377,34.53831256883505,0.7750967811677525,4.826269290737873,15.429593257112726,55.569271897853405
Michigan,10-1995,3233,62,526,1730,10,1995,9676211,5551,33.41183858020459,0.6407466724320088,5.436012091923171,17.878899085602825,57.36749643016259
Michigan,11-1995,2592,49,419,1415,11,1995,9676211,4475,26.78734475715753,0.506396563696265,4.330207350790511,14.623492604698264,46.24744127634257
Michigan,12-1995,2481,55,309,1567,12,1995,9676211,4412,25.64020152102925,0.5684043061896852,3.1933987384111404,16.194355414531575,45.59635998016166
Michigan,01-1996,2648,60,439,1479,01,1996,9758645,4626,27.134914734576366,0.6148394577320929,4.498575365739813,15.155792633096091,47.40412219114437
Michigan,02-1996,2579,57,423,1389,02,1996,9758645,4448,26.427849358184464,0.5840974848454883,4.334618177011255,14.23353344649795,45.580098466539155
Michigan,03-1996,3022,38,413,1540,03,1996,9758645,5013,30.967414021106414,0.3893983232303255,4.232144934055906,15.780879415123717,51.36983669351636
Michigan,04-1996,2818,60,409,1113,04,1996,9758645,4400,28.876959864817298,0.6148394577320929,4.191155636873766,11.405271940930323,45.08822690035348
Michigan,05-1996,3062,37,393,1029,05,1996,9758645,4521,31.377306992927807,0.37915099893479065,4.027198448145209,10.544496700105395,46.3281531401132
Michigan,06-1996,3267,65,484,1265,06,1996,9758645,5081,33.47800847351246,0.6660760792097674,4.959704959038883,12.962865233851625,52.06665474561273
Michigan,07-1996,3697,66,463,1362,07,1996,9758645,5588,37.884357920592464,0.6763234035053023,4.74451114883265,13.956855690518509,57.262048163448924
Michigan,08-1996,3503,65,523,1334,08,1996,9758645,5425,35.89637700725869,0.6660760792097674,5.359350606564743,13.669930610243533,55.59173430327674
Michigan,09-1996,2957,57,464,1378,09,1996,9758645,4856,30.301337941896644,0.5840974848454883,4.754758473128185,14.120812879247067,49.76100677911738
Michigan,10-1996,2954,62,399,1501,10,1996,9758645,4916,30.27059596901004,0.6353341063231628,4.088682393918418,15.381233767597859,50.37584623684948
Michigan,11-1996,2491,55,311,1370,11,1996,9758645,4227,25.526084820177388,0.5636028362544185,3.1869178559113482,14.038834284882789,43.31543979722595
Michigan,12-1996,2602,68,297,1526,12,1996,9758645,4493,26.663537816981766,0.6968180520963719,3.0434553157738597,15.637416874986231,46.041228059838225
Michigan,01-1997,2510,67,376,1309,01,1997,9809051,4262,25.588611987031165,0.683042630729517,3.8331944649895284,13.34481796455131,43.44966704730152
Michigan,02-1997,2340,56,332,1028,02,1997,9809051,3756,23.85551874488164,0.5709013032963128,3.384629155256712,10.480116781939456,38.29116598537412
Michigan,03-1997,2837,81,428,1204,03,1997,9809051,4550,28.922267811636416,0.8257679565535951,4.363317103764676,12.274378020870724,46.38573089282541
Michigan,04-1997,2932,67,421,1043,04,1997,9809051,4463,29.89076109401409,0.683042630729517,4.291954440852637,10.633036773893826,45.49879493949007
Michigan,05-1997,3346,48,424,1242,05,1997,9809051,5060,34.111352871954686,0.48934397425398235,4.3225384392435116,12.661775333821794,51.58501061927397
Michigan,06-1997,3559,60,404,1142,06,1997,9809051,5165,36.28281675770673,0.611679967817478,4.118645116637685,11.642308720792665,52.65545056295456
Michigan,07-1997,3711,50,458,1316,07,1997,9809051,5535,37.83240600951101,0.5097333065145649,4.669157087673415,13.41618062746335,56.42747703116234
Michigan,08-1997,3264,68,409,1345,08,1997,9809051,5086,33.2753902492708,0.6932372968598083,4.1696184472891415,13.711825945241797,51.85007193866154
Michigan,09-1997,2998,60,397,1268,09,1997,9809051,4723,30.563609058613313,0.611679967817478,4.0472824537256455,12.926836653209367,48.14940813336581
Michigan,10-1997,3042,57,371,1305,10,1997,9809051,4775,31.012174368346134,0.5810959694266041,3.782221134338072,13.304039300030144,48.67953077214096
Michigan,11-1997,2640,64,310,1132,11,1997,9809051,4146,26.913918583969032,0.6524586323386431,3.1603465003903026,11.540362059489752,42.26708577618773
Michigan,12-1997,2216,57,311,1140,12,1997,9809051,3724,22.59138014472552,0.5810959694266041,3.1705411665205943,11.621919388532081,37.9649366692048
Michigan,01-1998,3258,57,437,1455,01,1998,9847942,5207,33.083054307184184,0.5788011342877527,4.437475362872771,14.774660533134739,52.87399133747945
Michigan,02-1998,2687,44,384,1173,02,1998,9847942,4288,27.284888558441956,0.4467938580466863,3.899291852043808,11.91111807929007,43.54209234782252
Michigan,03-1998,3096,60,515,1125,03,1998,9847942,4796,31.4380405571032,0.6092643518818449,5.229519020319169,11.423706597784593,48.70053052708881
Michigan,04-1998,3040,61,460,1124,04,1998,9847942,4685,30.869393828680145,0.6194187577465423,4.671026697760811,11.413552191919896,47.573391476107396
Michigan,05-1998,3629,59,411,1076,05,1998,9847942,5175,36.850338882986925,0.5991099460171475,4.173460810390638,10.92614071041442,52.54905034980913
Michigan,06-1998,3366,67,468,1014,06,1998,9847942,4915,34.1797301405715,0.6803451929347268,4.752261944678391,10.29656754680318,49.9089048249878
Michigan,07-1998,3653,67,478,1123,07,1998,9847942,5321,37.094044623739656,0.6803451929347268,4.8538060033253645,11.403397786055198,54.03159360605495
Michigan,08-1998,3887,51,430,1461,08,1998,9847942,5829,39.47017559607885,0.5178746990995682,4.366394521819889,14.835586968322923,59.19003178532124
Michigan,09-1998,3582,81,496,1383,09,1998,9847942,5542,36.373081807346146,0.8225068750404907,5.036585308889918,14.043543310876528,56.27571730215308
Michigan,10-1998,3434,57,378,1587,10,1998,9847942,5456,34.87022973937093,0.5788011342877527,3.8383654168556234,16.1150421072748,55.4024383977891
Michigan,11-1998,3241,53,368,1284,11,1998,9847942,4946,32.91042940748432,0.5381835108289631,3.736821358208649,13.03825713027148,50.223691406793414
Michigan,12-1998,2983,68,317,1314,12,1998,9847942,4682,30.29059269439239,0.6904995987994242,3.218946659109081,13.342889306212403,47.5429282585133
Michigan,01-1999,2674,54,373,1189,01,1999,9897116,4290,27.01797170003868,0.5456134898287541,3.7687746612245423,12.013600729747939,43.345960580839915
Michigan,02-1999,2419,55,354,984,02,1999,9897116,3812,24.441463553625116,0.5557174433441014,3.5767995444329443,9.942290259101743,38.516270800503904
Michigan,03-1999,2766,59,331,1094,03,1999,9897116,4250,27.94753542345063,0.5961332574054906,3.3444086135799562,11.053725145789945,42.94180244022602
Michigan,04-1999,2930,57,408,1010,04,1999,9897116,4405,29.60458379996759,0.575925350374796,4.122413034261698,10.204993050500772,44.50791523510485
Michigan,05-1999,3422,72,461,1040,05,1999,9897116,4995,34.575728929518455,0.7274846531050055,4.657922570575105,10.508111655961192,50.46924780915976
Michigan,06-1999,3294,57,456,1065,06,1999,9897116,4872,33.282422879554005,0.575925350374796,4.607402802998368,10.760710493844874,49.22646152677204
Michigan,07-1999,3725,66,440,1370,07,1999,9897116,5601,37.63722684466869,0.6668609320129217,4.445739546752812,13.842416316025801,56.59224363946023
Michigan,08-1999,3361,65,456,1233,08,1999,9897116,5115,33.959387765082276,0.6567569784975745,4.607402802998368,12.45817468442322,51.68172223100144
Michigan,09-1999,3005,52,372,1140,09,1999,9897116,4569,30.362380313618633,0.5254055827980596,3.7586707077091956,11.518507007495922,46.16496361162181
Michigan,10-1999,2985,72,331,1233,10,1999,9897116,4621,30.16030124331169,0.7274846531050055,3.3444086135799562,12.45817468442322,46.690369194419866
Michigan,11-1999,2720,56,367,1301,11,1999,9897116,4444,27.482753561744655,0.5658213968594488,3.708150940132459,13.145243523466837,44.90196942220339
Michigan,12-1999,2403,52,308,1148,12,1999,9897116,3911,24.27980029737956,0.5254055827980596,3.1120176827269677,11.599338635618698,39.51656219852328
Michigan,01-2000,2632,66,421,1124,01,2000,9952450,4243,26.445749539058223,0.6631532939125542,4.2301141929876565,11.293701550874408,42.63271857683284
Michigan,02-2000,2338,43,389,917,02,2000,9952450,3687,23.491703047993205,0.43205441876120954,3.9085853232118724,9.213811674512305,37.0461544644786
Michigan,03-2000,2906,64,447,1028,03,2000,9952450,4445,29.19884048651337,0.6430577395515678,4.49135639968048,10.329114941547056,44.66236956729247
Michigan,04-2000,2950,60,381,975,04,2000,9952450,4366,29.640942682455073,0.6028666308295947,3.8282031057679267,9.796582750980914,43.86859517003351
Michigan,05-2000,3252,52,441,1075,05,2000,9952450,4820,32.67537139096403,0.5224844133856488,4.431069736597521,10.80136046903024,48.43028600997744
Michigan,06-2000,3238,46,462,960,06,2000,9952450,4706,32.53470251043713,0.4621977503026893,4.642073057387879,9.645866093273515,47.284839411401215
Michigan,07-2000,3565,56,496,1308,07,2000,9952450,5425,35.82032564845842,0.5626755221076217,4.98369748152465,13.142492552085166,54.509191204175856
Michigan,08-2000,3207,61,438,1166,08,2000,9952450,4872,32.223221417841835,0.612914408010088,4.400926405056041,11.715708192455123,48.9527704233631
Michigan,09-2000,2991,50,395,1141,09,2000,9952450,4577,30.0529015468553,0.5023888590246622,3.968871986294832,11.464513762942792,45.98867615511759
Michigan,10-2000,2971,55,411,1316,10,2000,9952450,4753,29.85194600324543,0.5526277449271285,4.129636421182724,13.222874769529112,47.7570849388844
Michigan,11-2000,2624,68,354,1229,11,2000,9952450,4275,26.365367321614276,0.6832488482735406,3.556913121894609,12.3487181548262,42.954247446608626
Michigan,12-2000,2350,44,272,1180,12,2000,9952450,3846,23.612276374159126,0.44210219594170275,2.7329953930941624,11.85637707298203,38.64375103617702
Michigan,01-2001,2421,50,471,1065,01,2001,9991120,4007,24.231517587617805,0.5004443946224246,4.714186197343241,10.659465605457646,40.105613785041115
Michigan,02-2001,2253,46,379,860,02,2001,9991120,3538,22.550024421686455,0.46040884305263075,3.7933685112379796,8.607643587505706,35.41144536348277
Michigan,03-2001,2938,46,455,964,03,2001,9991120,4403,29.406112628013677,0.46040884305263075,4.5540439910640655,9.648567928320348,44.069133390450716
Michigan,04-2001,3157,51,441,972,04,2001,9991120,4621,31.598059076459897,0.5104532825148732,4.413919560569786,9.728639031459936,46.25107095100449
Michigan,05-2001,3204,55,445,1034,05,2001,9991120,4738,32.06847680740498,0.5504888340846672,4.45395511213958,10.349190080791743,47.42211083442097
Michigan,06-2001,3437,51,453,1065,06,2001,9991120,5006,34.400547686345476,0.5104532825148732,4.534026215279168,10.659465605457646,50.10449278959716
Michigan,07-2001,3596,70,524,1139,07,2001,9991120,5329,35.991960861244785,0.7006221524713946,5.244657255643011,11.400123309498834,53.337363578858024
Michigan,08-2001,3491,50,473,1239,08,2001,9991120,5253,34.9410276325377,0.5004443946224246,4.734203973128138,12.401012098743683,52.57668809903194
Michigan,09-2001,3122,61,434,1050,09,2001,9991120,4667,31.247748000224195,0.6105421614393581,4.343857345322647,10.509332287070919,46.71147979405713
Michigan,10-2001,3176,65,411,1180,10,2001,9991120,4832,31.788227946416416,0.6505777130091521,4.113652923796331,11.810487713089223,48.36294629631112
Michigan,11-2001,3015,66,373,1166,11,2001,9991120,4620,30.176796995732207,0.6605866009016006,3.7333151838832883,11.670363282594945,46.24106206311205
Michigan,12-2001,2367,58,309,1055,12,2001,9991120,3789,23.691037641425588,0.5805154977620127,3.0927463587665844,10.559376726533161,37.923676224487345
Michigan,01-2002,2625,56,459,1156,01,2002,10015710,4296,26.208825934456968,0.559121619935082,4.582800420539333,11.541867725802764,42.89261570073415
Michigan,02-2002,2056,41,358,532,02,2002,10015710,2987,20.527750903330865,0.40935690030961364,3.5743846417278458,5.3116553893832785,29.823147834751605
Michigan,03-2002,2723,45,418,940,03,2002,10015710,4126,27.18728876934336,0.4492941588764052,4.1734435202297195,9.38525576319602,41.195282211645505
Michigan,04-2002,2981,65,415,823,04,2002,10015710,4284,29.76324194690142,0.648980451710363,4.143490576304625,8.217090950117365,42.77280392503377
Michigan,05-2002,3142,39,493,913,05,2002,10015710,4587,31.370716604214778,0.3893882710262178,4.922267118357062,9.115679267870176,45.79805126146823
Michigan,06-2002,3671,47,421,805,06,2002,10015710,4944,36.652419049672964,0.469262788159801,4.203396464154813,8.037373286566805,49.362451588554386
Michigan,07-2002,3564,73,559,973,07,2002,10015710,5169,35.58409738301129,0.7288549688439462,5.581231884709122,9.71473814637205,51.608922382936406
Michigan,08-2002,3655,61,501,1108,08,2002,10015710,5325,36.49267001540579,0.6090431931435715,5.002141635490644,11.062620623001266,53.16647546704128
Michigan,09-2002,3712,62,554,1187,09,2002,10015710,5515,37.061775949982575,0.6190275077852694,5.531310311500633,11.851381479695398,55.063495248963875
Michigan,10-2002,3145,69,433,1128,10,2002,10015710,4775,31.400669548139874,0.6889177102771545,4.323208239855187,11.262306915835223,47.675102414107435
Michigan,11-2002,2480,59,377,1052,11,2002,10015710,3968,24.76110031141077,0.5890745638601756,3.7640866199201057,10.503499003066183,39.61776049825724
Michigan,12-2002,2438,66,333,1180,12,2002,10015710,4017,24.341759096459462,0.6589647663520609,3.3247767756853985,11.781491277203513,40.106991915700434
Michigan,01-2003,2293,47,481,1005,01,2003,10041152,3826,22.836025189141644,0.4680737827691484,4.790287010892774,10.008811737936046,38.10319772073961
Michigan,02-2003,2214,37,328,769,02,2003,10041152,3348,22.049262873423288,0.36848361622252107,3.266557462729376,7.658483807435641,33.342787759810825
Michigan,03-2003,2441,41,439,696,03,2003,10041152,3617,24.30995965403173,0.408319682841172,4.3720083113969395,6.931475591645261,36.0217632399151
Michigan,04-2003,2854,52,387,845,04,2003,10041152,4138,28.423033532407434,0.5178688660424621,3.8541394453544773,8.415369073190009,41.210410916994384
Michigan,05-2003,3070,53,453,865,05,2003,10041152,4441,30.574181129814583,0.5278278826971248,4.511434544562218,8.614549406283263,44.22799296335719
Michigan,06-2003,3520,37,474,1088,06,2003,10041152,5119,35.05573862441281,0.36848361622252107,4.720573894310135,10.835410120273052,50.980206255218526
Michigan,07-2003,3430,73,608,996,07,2003,10041152,5107,34.15942712549317,0.7270082157903794,6.05508212603494,9.919180588044082,50.86069805536257
Michigan,08-2003,3423,66,545,899,08,2003,10041152,4933,34.08971400891053,0.6572950992077403,5.427664076791189,8.953155972541795,49.12782915745125
Michigan,09-2003,3054,54,483,1034,09,2003,10041152,4625,30.414836863339982,0.5377868993517876,4.8102050442021,10.297623220921265,46.06045202781513
Michigan,10-2003,2810,50,456,935,10,2003,10041152,4251,27.984836799602277,0.49795083273313656,4.5413115945262055,9.311680572109655,42.335779798971274
Michigan,11-2003,2673,45,396,942,11,2003,10041152,4056,26.620451517913484,0.44815574945982295,3.9437705952464417,9.381393688692294,40.39377155131204
Michigan,12-2003,2045,55,335,1102,12,2003,10041152,3537,20.366189058785288,0.5477459160064502,3.336270579312015,10.97483635343833,35.225041907542085
Michigan,01-2004,2244,46,473,879,01,2004,10055315,3642,22.31655597064836,0.4574695074197078,4.703979934989605,8.741645587433114,36.219651000490785
Michigan,02-2004,2165,46,447,778,02,2004,10055315,3436,21.530901816601467,0.4574695074197078,4.445410213404553,7.737201668968103,34.17098320639383
Michigan,03-2004,2589,50,500,721,03,2004,10055315,3860,25.74757727629617,0.49724946458663905,4.972494645866391,7.170337279339335,38.38765866608853
Michigan,04-2004,2755,49,444,866,04,2004,10055315,4114,27.39844549872381,0.4873044752949063,4.415575245529354,8.612360726640588,40.91368594618866
Michigan,05-2004,2906,56,470,814,05,2004,10055315,4246,28.900138881775458,0.5569194003370357,4.674144967114407,8.095221283470483,42.226424532697386
Michigan,06-2004,3050,54,450,985,06,2004,10055315,4539,30.332217339784982,0.5370294217535702,4.475245181279751,9.795814452356788,45.14030639517509
Michigan,07-2004,3251,66,533,1075,07,2004,10055315,4925,32.33116018742327,0.6563692932543634,5.300679292493572,10.690863488612738,48.97907226178394
Michigan,08-2004,3003,69,477,1059,08,2004,10055315,4608,29.86480284307354,0.6862042611295618,4.743759892156536,10.531743659945013,45.82651065630465
Michigan,09-2004,2855,65,440,990,09,2004,10055315,4350,28.392944427897085,0.6464243039626307,4.375795288362424,9.845539398815452,43.2607034190376
Michigan,10-2004,2582,42,452,1062,10,2004,10055315,4138,25.67796235125404,0.4176895502527767,4.495135159863216,10.561578627820213,41.15236568919024
Michigan,11-2004,2377,41,391,910,11,2004,10055315,3719,23.639239546448817,0.40774456096104394,3.888490813067517,9.04994025547683,36.98541517595421
Michigan,12-2004,2210,59,323,1103,12,2004,10055315,3695,21.978426334729445,0.586754368212234,3.2122315412296882,10.969323188781257,36.746735432952626
Michigan,01-2005,2531,54,469,996,01,2005,10051137,4050,25.18123074036301,0.537252651117978,4.666138766191327,9.909326676176038,40.29394883384835
Michigan,02-2005,2214,35,357,794,02,2005,10051137,3400,22.027358695837098,0.3482193109098006,3.5518369712799656,7.899603796068047,33.82701877409491
Michigan,03-2005,2938,28,434,938,03,2005,10051137,4338,29.230523870085545,0.27857544872784046,4.317919455281526,9.332277532382655,43.159296306477565
Michigan,04-2005,3237,51,490,1035,04,2005,10051137,4813,32.20531169757213,0.5074052816114237,4.875070352737208,10.297342479761246,47.885129811682
Michigan,05-2005,3443,50,501,1027,05,2005,10051137,5021,34.25483107035552,0.49745615844257224,4.984510707594573,10.217749494410434,49.9545474308031
Michigan,06-2005,3695,63,447,1072,06,2005,10051137,5277,36.76201010890609,0.626794759637641,4.4472580564765956,10.665460037008748,52.50152296202908
Michigan,07-2005,3498,62,468,1096,07,2005,10051137,5124,34.802032844642355,0.6168456364687895,4.656189643022476,10.904238993061183,50.9793071171948
Michigan,08-2005,3613,49,508,1318,08,2005,10051137,5488,35.946182009060266,0.48750703527372075,5.054154569776534,13.112944336546203,54.60078795065672
Michigan,09-2005,3233,71,420,1181,09,2005,10051137,4905,32.16551520489672,0.7063877449884525,4.178631730917607,11.749914462413557,48.80044914321633
Michigan,10-2005,3141,67,379,1342,10,2005,10051137,4929,31.250195873362387,0.6665912523130467,3.770717680994698,13.351723292598638,49.03922809926876
Michigan,11-2005,2516,57,372,1295,11,2005,10051137,4240,25.031993892830233,0.5671000206245324,3.7010738188127372,12.88411450366262,42.18428223593012
Michigan,12-2005,2478,61,282,1210,12,2005,10051137,4031,24.65392721241388,0.6068965132999381,2.8056527336161072,12.038439034310247,40.10491549364017
Michigan,01-2006,2716,63,478,1268,01,2006,10036081,4525,27.062356312189987,0.6277350690971905,4.762815286165985,12.634413771670436,45.0873204391236
Michigan,02-2006,2282,57,412,938,02,2006,10036081,3689,22.737959169520455,0.5679507768022198,4.105188070921309,9.346277695447057,36.75737571269104
